order_line_id,order_id,customer_id,customer_name,region,segment,email,order_date,order_month,channel,status,include_in_sales_kpi,product_id,product_name,category,list_price,quantity,unit_price,discount_rate,return_events,latest_return_date,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,line_source_row,order_source_row,customer_source_row,product_source_row
L000983,O00400,C0140,Customer 0140,East,Consumer,customer140@example.com,2025-07-26,2025-07,Store,Completed,True,P019,Shelf 019,Storage,78.00,5,78.00,0.05,0,,390.00,19.5000,370.5000,0.0000,370.5000,5,0,984,401,141,20
L000984,O00400,C0140,Customer 0140,East,Consumer,customer140@example.com,2025-07-26,2025-07,Store,Completed,True,P008,Desk 008,Furniture,188.00,1,188.00,0.10,0,,188.00,18.8000,169.2000,0.0000,169.2000,1,0,985,401,141,9
L000985,O00401,C0029,Customer 0029,East,Consumer,customer29@example.com,2025-08-28,2025-08,Online,Completed,True,P008,Desk 008,Furniture,188.00,3,188.00,0.10,0,,564.00,56.4000,507.6000,0.0000,507.6000,3,0,986,402,30,9
L000986,O00401,C0029,Customer 0029,East,Consumer,customer29@example.com,2025-08-28,2025-08,Online,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.20,0,,300.00,60.0000,240.0000,0.0000,240.0000,1,0,987,402,30,18
L000987,O00401,C0029,Customer 0029,East,Consumer,customer29@example.com,2025-08-28,2025-08,Online,Completed,True,P022,Chair 022,Furniture,134.00,1,134.00,0.00,0,,134.00,0.0000,134.0000,0.0000,134.0000,1,0,988,402,30,23
L000988,O00402,C0072,Customer 0072,South,Business,customer72@example.com,2025-03-04,2025-03,Online,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.10,0,,231.00,23.1000,207.9000,0.0000,207.9000,1,0,989,403,73,17
L000989,O00403,C0204,Customer 0204,South,Consumer,customer204@example.com,2025-01-29,2025-01,Store,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.05,0,,294.00,14.7000,279.3000,0.0000,279.3000,1,0,990,404,205,15
L000990,O00404,C0065,Customer 0065,East,Consumer,customer65@example.com,2025-08-17,2025-08,Store,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.05,0,,465.00,23.2500,441.7500,0.0000,441.7500,5,0,991,405,66,10
L000991,O00404,C0065,Customer 0065,East,Consumer,customer65@example.com,2025-08-17,2025-08,Store,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.10,1,2025-08-21,294.00,29.4000,264.6000,264.6000,0.0000,1,1,992,405,66,15
L000992,O00405,C0145,Customer 0145,West,Business,customer145@example.com,2025-04-29,2025-04,Store,Completed,True,P023,Shelf 023,Storage,68.00,2,68.00,0.20,0,,136.00,27.2000,108.8000,0.0000,108.8000,2,0,993,406,146,24
L000993,O00405,C0145,Customer 0145,West,Business,customer145@example.com,2025-04-29,2025-04,Store,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.05,0,,615.00,30.7500,584.2500,0.0000,584.2500,5,0,994,406,146,5
L000994,O00405,C0145,Customer 0145,West,Business,customer145@example.com,2025-04-29,2025-04,Store,Completed,True,P018,Chair 018,Furniture,269.00,3,269.00,0.00,1,2025-05-14,807.00,0.0000,807.0000,269.0000,538.0000,3,1,995,406,146,19
L000995,O00406,C0144,Customer 0144,North,Consumer,customer144@example.com,2025-05-17,2025-05,Online,Completed,True,P006,Chair 006,Furniture,196.00,3,196.00,0.20,0,,588.00,117.6000,470.4000,0.0000,470.4000,3,0,996,407,145,7
L000996,O00406,C0144,Customer 0144,North,Consumer,customer144@example.com,2025-05-17,2025-05,Online,Completed,True,P001,Lamp 001,Lighting,122.00,1,122.00,0.00,0,,122.00,0.0000,122.0000,0.0000,122.0000,1,0,997,407,145,2
L000997,O00407,C0093,Customer 0093,North,Consumer,customer93@example.com,2025-09-10,2025-09,Online,Completed,True,P020,Desk 020,Furniture,189.00,1,189.00,0.05,0,,189.00,9.4500,179.5500,0.0000,179.5500,1,0,998,408,94,21
L000998,O00407,C0093,Customer 0093,North,Consumer,customer93@example.com,2025-09-10,2025-09,Online,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.05,0,,1500.00,75.0000,1425.0000,0.0000,1425.0000,5,0,999,408,94,18
L000999,O00407,C0093,Customer 0093,North,Consumer,customer93@example.com,2025-09-10,2025-09,Online,Completed,True,P022,Chair 022,Furniture,134.00,3,134.00,0.10,0,,402.00,40.2000,361.8000,0.0000,361.8000,3,0,1000,408,94,23
L001000,O00408,C0234,Customer 0234,West,Business,customer234@example.com,2025-10-31,2025-10,Online,Cancelled,False,P024,Desk 024,Furniture,81.00,4,81.00,0.10,0,,324.00,32.4000,291.6000,0.0000,291.6000,4,0,1001,409,235,25
L001001,O00409,C0137,Customer 0137,South,Consumer,,2025-12-23,2025-12,Online,Completed,True,P015,Shelf 015,Storage,254.00,4,254.00,0.10,0,,1016.00,101.6000,914.4000,0.0000,914.4000,4,0,1002,410,138,16
L001002,O00409,C0137,Customer 0137,South,Consumer,,2025-12-23,2025-12,Online,Completed,True,P004,Desk 004,Furniture,123.00,4,123.00,0.10,0,,492.00,49.2000,442.8000,0.0000,442.8000,4,0,1003,410,138,5
L001003,O00410,C0109,Customer 0109,West,Business,customer109@example.com,2025-02-09,2025-02,Store,Completed,True,P016,Desk 016,Furniture,231.00,4,231.00,0.10,0,,924.00,92.4000,831.6000,0.0000,831.6000,4,0,1004,411,110,17
L001004,O00410,C0109,Customer 0109,West,Business,customer109@example.com,2025-02-09,2025-02,Store,Completed,True,P020,Desk 020,Furniture,189.00,4,189.00,0.20,1,2025-03-06,756.00,151.2000,604.8000,453.6000,151.2000,4,3,1005,411,110,21
L001005,O00410,C0109,Customer 0109,West,Business,customer109@example.com,2025-02-09,2025-02,Store,Completed,True,P006,Chair 006,Furniture,196.00,2,196.00,0.20,0,,392.00,78.4000,313.6000,0.0000,313.6000,2,0,1006,411,110,7
L001006,O00410,C0109,Customer 0109,West,Business,customer109@example.com,2025-02-09,2025-02,Store,Completed,True,P001,Lamp 001,Lighting,122.00,4,122.00,0.00,0,,488.00,0.0000,488.0000,0.0000,488.0000,4,0,1007,411,110,2
L001007,O00411,C0107,Customer 0107,South,Consumer,customer107@example.com,2025-04-04,2025-04,Store,Completed,True,P018,Chair 018,Furniture,269.00,5,269.00,0.20,0,,1345.00,269.0000,1076.0000,0.0000,1076.0000,5,0,1008,412,108,19
L001008,O00411,C0107,Customer 0107,South,Consumer,customer107@example.com,2025-04-04,2025-04,Store,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.05,0,,324.00,16.2000,307.8000,0.0000,307.8000,4,0,1009,412,108,25
L001009,O00411,C0107,Customer 0107,South,Consumer,customer107@example.com,2025-04-04,2025-04,Store,Completed,True,P024,Desk 024,Furniture,81.00,2,81.00,0.00,0,,162.00,0.0000,162.0000,0.0000,162.0000,2,0,1010,412,108,25
L001010,O00412,C0260,Customer 0260,South,Consumer,customer260@example.com,2025-03-31,2025-03,Store,Completed,True,P022,Chair 022,Furniture,134.00,2,134.00,0.20,1,2025-04-11,268.00,53.6000,214.4000,107.2000,107.2000,2,1,1011,413,261,23
L001011,O00412,C0260,Customer 0260,South,Consumer,customer260@example.com,2025-03-31,2025-03,Store,Completed,True,P002,Chair 002,Furniture,284.00,5,284.00,0.00,0,,1420.00,0.0000,1420.0000,0.0000,1420.0000,5,0,1012,413,261,3
L001012,O00413,C0039,Customer 0039,North,Business,customer39@example.com,2025-11-12,2025-11,Online,Completed,True,P022,Chair 022,Furniture,134.00,4,134.00,0.00,0,,536.00,0.0000,536.0000,0.0000,536.0000,4,0,1013,414,40,23
L001013,O00413,C0039,Customer 0039,North,Business,customer39@example.com,2025-11-12,2025-11,Online,Completed,True,P003,Shelf 003,Storage,199.00,4,199.00,0.10,0,,796.00,79.6000,716.4000,0.0000,716.4000,4,0,1014,414,40,4
L001014,O00413,C0039,Customer 0039,North,Business,customer39@example.com,2025-11-12,2025-11,Online,Completed,True,P012,Desk 012,Furniture,134.00,1,134.00,0.20,0,,134.00,26.8000,107.2000,0.0000,107.2000,1,0,1015,414,40,13
L001015,O00413,C0039,Customer 0039,North,Business,customer39@example.com,2025-11-12,2025-11,Online,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.20,0,,567.00,113.4000,453.6000,0.0000,453.6000,3,0,1016,414,40,21
L001016,O00414,C0299,Customer 0299,North,Consumer,customer299@example.com,2025-08-25,2025-08,Store,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.20,1,2025-08-31,300.00,60.0000,240.0000,240.0000,0.0000,1,1,1017,415,300,18
L001017,O00414,C0299,Customer 0299,North,Consumer,customer299@example.com,2025-08-25,2025-08,Store,Completed,True,P003,Shelf 003,Storage,199.00,3,199.00,0.20,0,,597.00,119.4000,477.6000,0.0000,477.6000,3,0,1018,415,300,4
L001018,O00414,C0299,Customer 0299,North,Consumer,customer299@example.com,2025-08-25,2025-08,Store,Completed,True,P013,Lamp 013,Lighting,271.00,1,271.00,0.20,0,,271.00,54.2000,216.8000,0.0000,216.8000,1,0,1019,415,300,14
L001019,O00414,C0299,Customer 0299,North,Consumer,customer299@example.com,2025-08-25,2025-08,Store,Completed,True,P009,Lamp 009,Lighting,93.00,3,93.00,0.10,0,,279.00,27.9000,251.1000,0.0000,251.1000,3,0,1020,415,300,10
L001020,O00415,C0177,Customer 0177,West,Business,customer177@example.com,2025-09-24,2025-09,Store,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.10,0,,615.00,61.5000,553.5000,0.0000,553.5000,5,0,1021,416,178,5
L001021,O00416,C0256,Customer 0256,North,Consumer,,2025-03-24,2025-03,Online,Completed,True,P021,Lamp 021,Lighting,249.00,1,249.00,0.05,0,,249.00,12.4500,236.5500,0.0000,236.5500,1,0,1022,417,257,22
L001022,O00416,C0256,Customer 0256,North,Consumer,,2025-03-24,2025-03,Online,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.00,0,,324.00,0.0000,324.0000,0.0000,324.0000,4,0,1023,417,257,25
L001023,O00417,C0100,Customer 0100,West,Consumer,customer100@example.com,2025-12-27,2025-12,Store,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.10,0,,615.00,61.5000,553.5000,0.0000,553.5000,5,0,1024,418,101,5
L001024,O00418,C0036,Customer 0036,West,Consumer,customer36@example.com,2025-01-02,2025-01,Store,Completed,True,P005,Lamp 005,Lighting,65.00,5,65.00,0.2,0,,325.00,65.000,260.000,0.000,260.000,5,0,1025,419,37,6
L001025,O00418,C0036,Customer 0036,West,Consumer,customer36@example.com,2025-01-02,2025-01,Store,Completed,True,P019,Shelf 019,Storage,78.00,5,78.00,0.00,0,,390.00,0.0000,390.0000,0.0000,390.0000,5,0,1026,419,37,20
L001026,O00419,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-05-09,2025-05,Online,Completed,True,P019,Shelf 019,Storage,78.00,5,78.00,0.05,0,,390.00,19.5000,370.5000,0.0000,370.5000,5,0,1027,420,181,20
L001027,O00419,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-05-09,2025-05,Online,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.05,0,,294.00,14.7000,279.3000,0.0000,279.3000,1,0,1028,420,181,15
L001028,O00419,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-05-09,2025-05,Online,Completed,True,P019,Shelf 019,Storage,78.00,1,78.00,0.10,0,,78.00,7.8000,70.2000,0.0000,70.2000,1,0,1029,420,181,20
L001029,O00420,C0125,Customer 0125,South,Business,customer125@example.com,2025-09-01,2025-09,Online,Completed,True,P007,Shelf 007,Storage,35.00,2,35.00,0.20,0,,70.00,14.0000,56.0000,0.0000,56.0000,2,0,1030,421,126,8
L001030,O00420,C0125,Customer 0125,South,Business,customer125@example.com,2025-09-01,2025-09,Online,Completed,True,P008,Desk 008,Furniture,188.00,1,188.00,0.20,0,,188.00,37.6000,150.4000,0.0000,150.4000,1,0,1031,421,126,9
L001031,O00420,C0125,Customer 0125,South,Business,customer125@example.com,2025-09-01,2025-09,Online,Completed,True,P011,Shelf 011,Storage,80.00,2,80.00,0.00,0,,160.00,0.0000,160.0000,0.0000,160.0000,2,0,1032,421,126,12
L001032,O00420,C0125,Customer 0125,South,Business,customer125@example.com,2025-09-01,2025-09,Online,Completed,True,P003,Shelf 003,Storage,199.00,1,199.00,0.20,1,2025-09-06,199.00,39.8000,159.2000,159.2000,0.0000,1,1,1033,421,126,4
L001033,O00421,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-01-22,2025-01,Online,Completed,True,P007,Shelf 007,Storage,35.00,4,35.00,0.10,0,,140.00,14.0000,126.0000,0.0000,126.0000,4,0,1034,422,202,8
L001034,O00421,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-01-22,2025-01,Online,Completed,True,P003,Shelf 003,Storage,199.00,3,199.00,0.20,0,,597.00,119.4000,477.6000,0.0000,477.6000,3,0,1035,422,202,4
L001035,O00421,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-01-22,2025-01,Online,Completed,True,P022,Chair 022,Furniture,134.00,4,134.00,0.00,0,,536.00,0.0000,536.0000,0.0000,536.0000,4,0,1036,422,202,23
L001036,O00422,C0222,Customer 0222,East,Consumer,,2025-11-15,2025-11,Online,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.10,0,,1500.00,150.0000,1350.0000,0.0000,1350.0000,5,0,1037,423,223,18
L001037,O00422,C0222,Customer 0222,East,Consumer,,2025-11-15,2025-11,Online,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.20,0,,231.00,46.2000,184.8000,0.0000,184.8000,1,0,1038,423,223,17
L001038,O00423,C0114,Customer 0114,North,Business,customer114@example.com,2025-02-06,2025-02,Online,Completed,True,P008,Desk 008,Furniture,188.00,4,188.00,0.05,0,,752.00,37.6000,714.4000,0.0000,714.4000,4,0,1039,424,115,9
L001039,O00423,C0114,Customer 0114,North,Business,customer114@example.com,2025-02-06,2025-02,Online,Completed,True,P023,Shelf 023,Storage,68.00,5,68.00,0.00,0,,340.00,0.0000,340.0000,0.0000,340.0000,5,0,1040,424,115,24
L001040,O00424,C0040,Customer 0040,North,Consumer,customer40@example.com,2025-07-11,2025-07,Store,Completed,True,P015,Shelf 015,Storage,254.00,2,254.00,0.10,0,,508.00,50.8000,457.2000,0.0000,457.2000,2,0,1041,425,41,16
L001041,O00425,C0109,Customer 0109,West,Business,customer109@example.com,2025-09-11,2025-09,Online,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.00,0,,204.00,0.0000,204.0000,0.0000,204.0000,3,0,1042,426,110,24
L001042,O00425,C0109,Customer 0109,West,Business,customer109@example.com,2025-09-11,2025-09,Online,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.20,0,,35.00,7.0000,28.0000,0.0000,28.0000,1,0,1043,426,110,8
L001043,O00426,C0002,Customer 0002,West,Consumer,customer2@example.com,2025-08-27,2025-08,Online,Completed,True,P020,Desk 020,Furniture,189.00,4,189.00,0.10,1,2025-09-07,756.00,75.6000,680.4000,680.4000,0.0000,4,4,1044,427,3,21
L001044,O00426,C0002,Customer 0002,West,Consumer,customer2@example.com,2025-08-27,2025-08,Online,Completed,True,P008,Desk 008,Furniture,188.00,2,188.00,0.10,0,,376.00,37.6000,338.4000,0.0000,338.4000,2,0,1045,427,3,9
L001045,O00426,C0002,Customer 0002,West,Consumer,customer2@example.com,2025-08-27,2025-08,Online,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.00,0,,567.00,0.0000,567.0000,0.0000,567.0000,3,0,1046,427,3,21
L001046,O00427,C0256,Customer 0256,North,Consumer,,2025-04-29,2025-04,Online,Completed,True,P013,Lamp 013,Lighting,271.00,4,271.00,0.10,0,,1084.00,108.4000,975.6000,0.0000,975.6000,4,0,1047,428,257,14
L001047,O00427,C0256,Customer 0256,North,Consumer,,2025-04-29,2025-04,Online,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.10,0,,260.00,26.0000,234.0000,0.0000,234.0000,4,0,1048,428,257,6
L001048,O00427,C0256,Customer 0256,North,Consumer,,2025-04-29,2025-04,Online,Completed,True,P018,Chair 018,Furniture,269.00,5,269.00,0.05,0,,1345.00,67.2500,1277.7500,0.0000,1277.7500,5,0,1049,428,257,19
L001049,O00428,C0224,Customer 0224,West,Consumer,customer224@example.com,2025-02-26,2025-02,Online,Completed,True,P018,Chair 018,Furniture,269.00,2,269.00,0.20,0,,538.00,107.6000,430.4000,0.0000,430.4000,2,0,1050,429,225,19
L001050,O00428,C0224,Customer 0224,West,Consumer,customer224@example.com,2025-02-26,2025-02,Online,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.00,0,,422.00,0.0000,422.0000,0.0000,422.0000,2,0,1051,429,225,11
L001051,O00428,C0224,Customer 0224,West,Consumer,customer224@example.com,2025-02-26,2025-02,Online,Completed,True,P005,Lamp 005,Lighting,65.00,1,65.00,0.05,0,,65.00,3.2500,61.7500,0.0000,61.7500,1,0,1052,429,225,6
L001052,O00428,C0224,Customer 0224,West,Consumer,customer224@example.com,2025-02-26,2025-02,Online,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.00,0,,35.00,0.0000,35.0000,0.0000,35.0000,1,0,1053,429,225,8
L001053,O00429,C0112,Customer 0112,South,Business,customer112@example.com,2025-02-08,2025-02,Store,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.10,0,,844.00,84.4000,759.6000,0.0000,759.6000,4,0,1054,430,113,11
L001054,O00429,C0112,Customer 0112,South,Business,customer112@example.com,2025-02-08,2025-02,Store,Completed,True,P002,Chair 002,Furniture,284.00,4,284.00,0.00,0,,1136.00,0.0000,1136.0000,0.0000,1136.0000,4,0,1055,430,113,3
L001055,O00430,C0250,Customer 0250,West,Consumer,customer250@example.com,2025-05-29,2025-05,Online,Completed,True,P024,Desk 024,Furniture,81.00,1,81.00,0.2,0,,81.00,16.200,64.800,0.000,64.800,1,0,1056,431,251,25
L001056,O00430,C0250,Customer 0250,West,Consumer,customer250@example.com,2025-05-29,2025-05,Online,Completed,True,P020,Desk 020,Furniture,189.00,2,189.00,0.05,0,,378.00,18.9000,359.1000,0.0000,359.1000,2,0,1057,431,251,21
L001057,O00431,C0142,Customer 0142,West,Business,customer142@example.com,2025-05-02,2025-05,Store,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.10,0,,402.00,40.2000,361.8000,0.0000,361.8000,3,0,1058,432,143,13
L001058,O00431,C0142,Customer 0142,West,Business,customer142@example.com,2025-05-02,2025-05,Store,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.00,1,2025-05-12,204.00,0.0000,204.0000,68.0000,136.0000,3,1,1059,432,143,24
L001059,O00432,C0223,Customer 0223,East,Consumer,customer223@example.com,2025-07-27,2025-07,Store,Completed,True,P019,Shelf 019,Storage,78.00,3,78.00,0.10,0,,234.00,23.4000,210.6000,0.0000,210.6000,3,0,1060,433,224,20
L001060,O00432,C0223,Customer 0223,East,Consumer,customer223@example.com,2025-07-27,2025-07,Store,Completed,True,P016,Desk 016,Furniture,231.00,5,231.00,0.05,0,,1155.00,57.7500,1097.2500,0.0000,1097.2500,5,0,1061,433,224,17
L001061,O00432,C0223,Customer 0223,East,Consumer,customer223@example.com,2025-07-27,2025-07,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.10,1,2025-08-18,462.00,46.2000,415.8000,207.9000,207.9000,2,1,1062,433,224,17
L001062,O00433,C0226,Customer 0226,South,Business,customer226@example.com,2025-03-11,2025-03,Store,Completed,True,P013,Lamp 013,Lighting,271.00,4,271.00,0.20,1,2025-04-06,1084.00,216.8000,867.2000,867.2000,0.0000,4,4,1063,434,227,14
L001063,O00433,C0226,Customer 0226,South,Business,customer226@example.com,2025-03-11,2025-03,Store,Completed,True,P008,Desk 008,Furniture,188.00,5,188.00,0.10,0,,940.00,94.0000,846.0000,0.0000,846.0000,5,0,1064,434,227,9
L001064,O00433,C0226,Customer 0226,South,Business,customer226@example.com,2025-03-11,2025-03,Store,Completed,True,P014,Chair 014,Furniture,294.00,3,294.00,0.20,0,,882.00,176.4000,705.6000,0.0000,705.6000,3,0,1065,434,227,15
L001065,O00433,C0226,Customer 0226,South,Business,customer226@example.com,2025-03-11,2025-03,Store,Completed,True,P002,Chair 002,Furniture,284.00,1,284.00,0.05,0,,284.00,14.2000,269.8000,0.0000,269.8000,1,0,1066,434,227,3
L001066,O00434,C0080,Customer 0080,East,Consumer,customer80@example.com,2025-05-06,2025-05,Store,Completed,True,P014,Chair 014,Furniture,294.00,2,294.00,0.10,0,,588.00,58.8000,529.2000,0.0000,529.2000,2,0,1067,435,81,15
L001067,O00435,C0279,Customer 0279,South,Business,customer279@example.com,2025-11-09,2025-11,Store,Completed,True,P013,Lamp 013,Lighting,271.00,3,271.00,0.10,0,,813.00,81.3000,731.7000,0.0000,731.7000,3,0,1068,436,280,14
L001068,O00435,C0279,Customer 0279,South,Business,customer279@example.com,2025-11-09,2025-11,Store,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.20,0,,324.00,64.8000,259.2000,0.0000,259.2000,4,0,1069,436,280,25
L001069,O00435,C0279,Customer 0279,South,Business,customer279@example.com,2025-11-09,2025-11,Store,Completed,True,P012,Desk 012,Furniture,134.00,2,134.00,0.05,0,,268.00,13.4000,254.6000,0.0000,254.6000,2,0,1070,436,280,13
L001070,O00435,C0279,Customer 0279,South,Business,customer279@example.com,2025-11-09,2025-11,Store,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.10,0,,465.00,46.5000,418.5000,0.0000,418.5000,5,0,1071,436,280,10
L001071,O00436,C0153,Customer 0153,East,Business,customer153@example.com,2025-12-21,2025-12,Online,Completed,True,P019,Shelf 019,Storage,78.00,4,78.00,0.20,0,,312.00,62.4000,249.6000,0.0000,249.6000,4,0,1072,437,154,20
L001072,O00436,C0153,Customer 0153,East,Business,customer153@example.com,2025-12-21,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,4,294.00,0.10,0,,1176.00,117.6000,1058.4000,0.0000,1058.4000,4,0,1073,437,154,15
L001073,O00436,C0153,Customer 0153,East,Business,customer153@example.com,2025-12-21,2025-12,Online,Completed,True,P017,Lamp 017,Lighting,300.00,1,300.00,0.10,0,,300.00,30.0000,270.0000,0.0000,270.0000,1,0,1074,437,154,18
L001074,O00436,C0153,Customer 0153,East,Business,customer153@example.com,2025-12-21,2025-12,Online,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.10,0,,633.00,63.3000,569.7000,0.0000,569.7000,3,0,1075,437,154,11
